,Iteration,Time,Learning Rate,Batch Size,Train Loss,Val Loss
0,0.0,0.0058422,0.0,1.0,-100.0,10.982
1,488.0,721.24,0.00059996,2.0,0.42125,7.0677
2,976.0,1441.2,0.0005997,2.0,0.42101,7.3486
3,1464.0,2161.0,0.00059923,2.0,0.41892,7.6054
4,1880.0,2880.1,0.00059854,3.0,0.42379,7.6289
5,2209.0,3601.8,0.00059762,3.0,0.4251,7.6996
6,2537.0,4321.4,0.00059649,3.0,0.42272,7.7405
7,2865.0,5041.1,0.00059514,3.0,0.42707,7.752
8,3121.0,5762.8,0.00059357,4.0,0.42707,7.7187
9,3368.0,6482.5,0.00059178,4.0,0.42952,7.8025
10,3615.0,7201.5,0.00058978,4.0,0.42879,7.8739
11,3845.0,7920.6,0.00058757,5.0,0.42378,7.8382
12,4044.0,8642.8,0.00058514,5.0,0.4275,7.8644
13,4242.0,9361.7,0.00058251,5.0,0.42578,7.8751
14,4440.0,10081.0,0.00057967,5.0,0.42841,7.8609
15,4612.0,10801.0,0.00057662,6.0,0.42788,7.8698
16,4777.0,11520.0,0.00057338,6.0,0.41097,7.9209
17,4943.0,12244.0,0.00056991,6.0,0.42905,7.9627
18,5102.0,12964.0,0.00056627,7.0,0.4252,7.9726
19,5244.0,13685.0,0.00056242,7.0,0.42735,7.9511
20,5385.0,14401.0,0.00055841,7.0,0.42541,7.9681
21,5527.0,15122.0,0.00055418,7.0,0.42313,7.9783
22,5657.0,15846.0,0.00054976,8.0,0.42783,8.018
23,5781.0,16566.0,0.00054518,8.0,0.42388,8.008
24,5905.0,17285.0,0.00054042,8.0,0.42637,7.9853
25,6027.0,18006.0,0.00053549,9.0,0.4298,8.0322
26,6137.0,18723.0,0.0005304,9.0,0.42701,8.0785
27,6247.0,19441.0,0.00052515,9.0,0.42288,8.0104
28,6358.0,20165.0,0.00051969,9.0,0.42889,8.1044
29,6461.0,20881.0,0.00051415,10.0,0.4282,8.0861
30,6561.0,21606.0,0.00050838,10.0,0.42673,8.0601
31,6660.0,22324.0,0.00050251,10.0,0.42724,8.0706
32,6759.0,23046.0,0.00049648,11.0,0.42824,8.1092
